Cruise,ISO_DateTime_UTC,ISO_DateTime_PDT,Line,St,Lat,Long,Tow_Depth,Mesh_Size,Larva_ID,Growth_Stage,Species,SL,BD,HL,Prey_Taxa,Prey_Stage,Length,Width
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF083,Flexion,Sebastes rufus,5.9778,0.8118,1.9926,Cyclopoida,Nauplii,0.2405,0.0925
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF083,Flexion,Sebastes rufus,5.9778,0.8118,1.9926,Calanoida,Nauplii,0.37,0.1665
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF083,Flexion,Sebastes rufus,5.9778,0.8118,1.9926,Cyclopoida,Nauplii,0.222,0.0925
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF083,Flexion,Sebastes rufus,5.9778,0.8118,1.9926,Cyclopoida,Nauplii,0.1295,0.074
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF083,Flexion,Sebastes rufus,5.9778,0.8118,1.9926,Calanoida,Nauplii,0.222,0.0925
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF083,Flexion,Sebastes rufus,5.9778,0.8118,1.9926,Calanoida,Nauplii,0.259,0.1295
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF083,Flexion,Sebastes rufus,5.9778,0.8118,1.9926,Calanoida,Nauplii,0.2035,0.185
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF083,Flexion,Sebastes rufus,5.9778,0.8118,1.9926,Cyclopoida,Nauplii,0.222,0.0925
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF083,Flexion,Sebastes rufus,5.9778,0.8118,1.9926,Cyclopoida,Nauplii,0.222,0.074
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF083,Flexion,Sebastes rufus,5.9778,0.8118,1.9926,Cyclopoida,Nauplii,0.222,0.1295
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF083,Flexion,Sebastes rufus,5.9778,0.8118,1.9926,Cyclopoida,Nauplii,0.2405,0.185
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF083,Flexion,Sebastes rufus,5.9778,0.8118,1.9926,Calanoida,Nauplii,0.3145,0.1665
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF083,Flexion,Sebastes rufus,5.9778,0.8118,1.9926,Calanoida,Nauplii,0.2405,0.1295
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF083,Flexion,Sebastes rufus,5.9778,0.8118,1.9926,Calanoida,Nauplii,0.259,0.1665
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF083,Flexion,Sebastes rufus,5.9778,0.8118,1.9926,Calanoida,Nauplii,0.259,0.0925
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF083,Flexion,Sebastes rufus,5.9778,0.8118,1.9926,Calanoida,Nauplii,0.259,0.0925
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF083,Flexion,Sebastes rufus,5.9778,0.8118,1.9926,Cyclopoida,Nauplii,0.185,0.111
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF083,Flexion,Sebastes rufus,5.9778,0.8118,1.9926,Cyclopoida,Nauplii,0.222,0.1295
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF083,Flexion,Sebastes rufus,5.9778,0.8118,1.9926,Cyclopoida,Nauplii,0.259,0.1665
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF083,Flexion,Sebastes rufus,5.9778,0.8118,1.9926,Cyclopoida,Nauplii,0.1295,0.0925
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF083,Flexion,Sebastes rufus,5.9778,0.8118,1.9926,Calanoida,Nauplii,0.2405,0.1665
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF083,Flexion,Sebastes rufus,5.9778,0.8118,1.9926,Calanoida,Copepodite,0.481,0.222
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Calanoida,Copepodite,0.4255,0.296
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Calanoida,Copepodite,,
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Cyclopoida,Copepodite,0.3515,0.185
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Copepoda,Copepodite,,
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Calanoida,Copepodite,0.2775,0.2035
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Calanoida,Copepodite,0.2775,0.1295
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Calanoida,Copepodite,0.222,0.1295
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Calanoida,Copepodite,,
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Calanoida,Copepodite,0.9065,0.2775
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Calanoida,Copepodite,0.4255,0.222
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Calanoida,Copepodite,0.3885,0.3145
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Calanoida,Copepodite,0.592,0.296
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Cladoceran,,0.296,0.3145
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Calanoida,Copepodite,0.296,0.2035
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Calanoida,Copepodite,0.3145,0.185
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Calanoida,Nauplii,0.185,0.111
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Calanoida,Copepodite,0.333,0.185
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Calanoida,Nauplii,0.222,0.111
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Calanoida,Copepodite,0.592,0.2035
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Calanoida,Copepodite,0.4255,0.185
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Cyclopoida,Nauplii,0.2035,0.111
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Cyclopoida,Nauplii,0.222,0.0925
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Calanoida,Copepodite,1.2025,0.4255
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Calanoida,Copepodite,0.333,0.2035
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Calanoida,Copepodite,0.3145,0.1665
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Calanoida,Copepodite,0.37,0.1665
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Cyclopoida,Nauplii,0.222,0.1295
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Calanoida,Nauplii,0.296,0.1665
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Calanoida,Copepodite,0.3515,0.1295
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Calanoida,Copepodite,,
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Calanoida,Copepodite,0.444,0.296
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Calanoida,Copepodite,0.518,0.222
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Calanoida,Copepodite,0.592,0.222
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF084,Flexion,Sebastes ensifer,8.4132,1.6236,3.0996,Calanoida,Copepodite,0.8325,0.296
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Calanoida,Copepodite,,
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Calanoida,Copepodite,,
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Poecilostomatoida,Copepodite,0.37,0.259
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Calanoida,Copepodite,0.703,0.296
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Calanoida,Copepodite,0.666,0.3515
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Copepoda,Nauplii,0.259,0.2035
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Calanoida,Copepodite,0.7215,0.37
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Calanoida,Copepodite,0.814,0.3145
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Calanoida,Copepodite,0.6475,0.222
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Calanoida,Copepodite,0.3885,0.222
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Calanoida,Copepodite,0.2775,0.2035
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Calanoida,Copepodite,0.407,0.259
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Copepoda,Nauplii,0.2775,
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Cladoceran,,0.4625,0.222
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Cladoceran,,0.444,0.333
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Euphausiacea,Nauplii,0.37,0.222
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Cladoceran,,0.37,0.2405
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Calanoida,Nauplii,0.3515,0.222
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Copepoda,Nauplii,0.2035,
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Calanoida,Copepodite,0.481,0.259
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Calanoida,Copepodite,0.4995,0.222
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Calanoida,Copepodite,0.6105,0.2775
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Calanoida,Copepodite,0.3885,0.296
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Calanoida,Copepodite,,
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Calanoida,Copepodite,0.5365,0.3145
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Calanoida,Nauplii,0.407,0.2775
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Calanoida,Nauplii,0.222,0.111
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Calanoida,Copepodite,0.592,0.259
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Calanoida,Copepodite,0.4995,0.2775
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Calanoida,Copepodite,0.851,0.3885
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Calanoida,Copepodite,0.3515,0.148
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Cladoceran,,0.481,0.3515
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Calanoida,Copepodite,0.5365,0.2035
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Calanoida,Copepodite,,
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Calanoida,Copepodite,0.6475,0.259
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Calanoida,Copepodite,,
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF085,Postflexion,Sebastes simulator,9.594,1.6236,3.5424,Cladoceran,,0.703,0.3885
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Calanoida,Copepodite,0.444,0.1665
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Calanoida,Copepodite,0.555,0.185
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Cladoceran,,0.296,0.2405
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Cladoceran,,0.3515,0.3515
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Cladoceran,,0.37,0.222
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Calanoida,Nauplii,0.3885,0.148
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Calanoida,Copepodite,0.444,0.2775
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Calanoida,Nauplii,0.2405,0.1295
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Calanoida,Nauplii,0.259,0.111
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Calanoida,Copepodite,0.4625,0.222
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Calanoida,Nauplii,0.2775,0.222
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Calanoida,Nauplii,0.1665,0.111
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Cyclopoida,Copepodite,0.666,0.2405
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Calanoida,Nauplii,0.2775,0.1665
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Calanoida,Copepodite,0.4255,0.185
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Calanoida,Copepodite,0.851,0.37
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Calanoida,Nauplii,0.2775,0.1295
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Calanoida,Copepodite,0.555,0.407
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Calanoida,Nauplii,0.222,0.111
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Copepoda,Nauplii,0.2405,0.2035
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Cyclopoida,Copepodite,0.481,0.185
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Calanoida,Nauplii,0.3145,0.1295
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Calanoida,Copepodite,0.407,0.185
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Eucalanidae,Nauplii,1.184,0.2405
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Calanoida,Copepodite,0.4255,0.259
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Calanoida,Nauplii,0.185,0.074
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Calanoida,Nauplii,0.2405,0.1665
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Cyclopoida,Nauplii,0.1665,0.1295
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Calanoida,Copepodite,0.5735,0.3515
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Calanoida,Copepodite,0.481,0.259
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Cyclopoida,Nauplii,0.222,0.1295
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Eucalanidae,Nauplii,0.999,0.222
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Calanoida,Copepodite,0.481,0.2405
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Calanoida,Copepodite,0.592,0.259
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Calanoida,Nauplii,0.259,0.148
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Copepoda,Nauplii,0.4625,0.2775
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF086,Postflexion,Sebastes aurora,10.1844,1.9188,3.5424,Cyclopoida,Nauplii,0.1665,0.0925
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF087,Postflexion,Sebastes miniatus,10.9962,1.845,4.1328,Calanoida,Nauplii,0.2775,0.1665
BBB2104,2021-04-07T17:52Z,2021-04-07T10:52,90,35,33.24995,-118.25415,29.65,505,RF087,Postflexion,Sebastes miniatus,10.9962,1.845,4.1328,Calanoida,Copepodite,0.2775,0.185
